male_spks_aus_indig_lang_spks_eng_well, male_spks_cl_canton_tot, male_spks_russian_all_eng_profic, male_spks_indo_aryan_lang_tot_spks_eng_well, male_spks_macedon_all_eng_profic, male_spks_french_eng_profic_notstated, male_spks_indo_aryan_lang_oth_tot, male_spks_samoan_spks_eng_notwell, male_spks_indo_aryan_lang_oth_eng_profic_notstated, male_spks_cl_canton_spks_eng_well, male_spks_russian_spks_eng_notwell, male_spks_indo_aryan_lang_tot_eng_profic_notstated, male_spks_polish_eng_profic_notstated, male_spks_arabic_spks_eng_notwell, male_spks_serbian_spks_eng_notwell, male_spks_macedon_eng_profic_notstated, male_spks_arabic_eng_profic_notstated, male_spks_russian_tot, male_spks_french_all_eng_profic, male_spks_indo_aryan_lang_tot_spks_eng_notwell, male_spks_korean_eng_profic_notstated, male_spks_french_spks_eng_notwell, male_spks_indo_aryan_lang_bengali_spks_eng_well, male_spks_se_asia_austronesia_lang_filipin_eng_profic_notstated, male_spks_samoan_tot, male_spks_cl_tot_spks_eng_notwell, male_spks_cl_tot_spks_eng_well, male_spks_indo_aryan_lang_punjabi_spks_eng_notwell, male_spks_croatian_tot, male_spks_german_all_eng_profic, male_spks_indo_aryan_lang_punjabi_all_eng_profic, male_spks_aus_indig_lang_spks_eng_notwell, male_spks_cl_oth_spks_eng_well, male_spks_se_asia_austronesia_lang_tagalog_spks_eng_well, male_spks_se_asia_austronesia_lang_tagalog_spks_eng_notwell, male_spks_indo_aryan_lang_hindi_eng_profic_notstated, male_spks_cl_mandarin_spks_eng_notwell, male_spks_french_tot, male_spks_se_asia_austronesia_lang_oth_spks_eng_well, male_spks_se_asia_austronesia_lang_filipin_tot, male_spks_arabic_tot, male_spks_cl_oth_eng_profic_notstated, male_spks_indo_aryan_lang_oth_all_eng_profic, male_spks_cl_mandarin_eng_profic_notstated, male_spks_indo_aryan_lang_sinhal_tot, male_spks_korean_all_eng_profic, male_spks_cl_mandarin_all_eng_profic, male_spks_german_tot, male_spks_se_asia_austronesia_lang_indon_spks_eng_well, male_spks_persian_ed_spks_eng_notwell, male_spks_italian_eng_profic_notstated, male_spks_serbian_eng_profic_notstated, male_spks_cl_tot_tot, male_spks_indo_aryan_lang_tot_all_eng_profic, male_spks_se_asia_austronesia_lang_indon_all_eng_profic, male_spks_persian_ed_all_eng_profic, male_spks_indo_aryan_lang_urdu_eng_profic_notstated, male_spks_korean_spks_eng_notwell, male_spks_cl_mandarin_spks_eng_well, male_spks_aus_indig_lang_all_eng_profic, male_spks_indo_aryan_lang_oth_spks_eng_well, male_spks_maltese_all_eng_profic, male_spks_se_asia_austronesia_lang_indon_tot, male_spks_italian_all_eng_profic, male_spks_indo_aryan_lang_sinhal_all_eng_profic, male_spks_cl_oth_all_eng_profic, male_spks_maltese_eng_profic_notstated, male_spks_indo_aryan_lang_bengali_eng_profic_notstated, male_spks_indo_aryan_lang_punjabi_tot, male_spks_japan_all_eng_profic, male_spks_dutch_eng_profic_notstated, male_spks_indo_aryan_lang_sinhal_spks_eng_well, male_spks_se_asia_austronesia_lang_filipin_spks_eng_notwell, male_spks_samoan_spks_eng_well, male_spks_polish_tot, male_spks_serbian_tot, male_spks_indo_aryan_lang_urdu_all_eng_profic, male_spks_greek_eng_profic_notstated, male_spks_indo_aryan_lang_sinhal_spks_eng_notwell, male_spks_persian_ed_spks_eng_well, male_spks_korean_tot, male_spks_arabic_all_eng_profic, male_spks_afrikaans_tot, male_spks_french_spks_eng_well, male_spks_russian_eng_profic_notstated, male_spks_dutch_spks_eng_notwell, male_spks_indo_aryan_lang_bengali_spks_eng_notwell, male_spks_cl_tot_all_eng_profic, male_spks_indo_aryan_lang_hindi_tot, male_spks_korean_spks_eng_well, male_spks_japan_spks_eng_notwell, male_spks_afrikaans_all_eng_profic, male_spks_croatian_eng_profic_notstated, male_spks_cl_canton_all_eng_profic, male_spks_se_asia_austronesia_lang_tagalog_eng_profic_notstated, male_spks_persian_ed_tot, male_spks_italian_tot, male_spks_dutch_all_eng_profic, male_spks_se_asia_austronesia_lang_filipin_spks_eng_well, male_spks_macedon_spks_eng_notwell, male_spks_samoan_eng_profic_notstated, male_spks_maltese_spks_eng_well, male_spks_cl_oth_spks_eng_notwell, male_spks_indo_aryan_lang_bengali_tot, male_spks_indo_aryan_lang_hindi_spks_eng_well, male_spks_persian_ed_eng_profic_notstated, male_spks_se_asia_austronesia_lang_indon_eng_profic_notstated, sa2_main16, male_spks_italian_spks_eng_notwell, male_spks_japan_spks_eng_well, male_spks_indo_aryan_lang_urdu_tot, male_spks_indo_aryan_lang_sinhal_eng_profic_notstated, male_spks_polish_spks_eng_notwell, male_spks_aus_indig_lang_tot, male_spks_indo_aryan_lang_punjabi_spks_eng_well, male_spks_samoan_all_eng_profic, male_spks_aus_indig_lang_eng_profic_notstated, male_spks_greek_spks_eng_notwell, male_spks_russian_spks_eng_well, male_spks_german_spks_eng_notwell, sa2_name16, male_spks_japan_eng_profic_notstated, male_spks_serbian_all_eng_profic, male_spks_greek_all_eng_profic, male_spks_dutch_spks_eng_well, male_spks_indo_aryan_lang_hindi_spks_eng_notwell, male_spks_german_spks_eng_well, male_spks_se_asia_austronesia_lang_indon_spks_eng_notwell, male_spks_eng_only_tot, male_spks_se_asia_austronesia_lang_filipin_all_eng_profic, male_spks_macedon_tot, male_spks_dutch_tot, male_spks_serbian_spks_eng_well, male_spks_polish_spks_eng_well, male_spks_croatian_all_eng_profic, male_spks_afrikaans_spks_eng_notwell, male_spks_macedon_spks_eng_well, male_spks_japan_tot, male_spks_maltese_tot, male_spks_afrikaans_eng_profic_notstated, male_spks_indo_aryan_lang_hindi_all_eng_profic, male_spks_se_asia_austronesia_lang_tagalog_all_eng_profic, male_spks_indo_aryan_lang_urdu_spks_eng_notwell, male_spks_greek_tot, male_spks_indo_aryan_lang_oth_spks_eng_notwell, male_spks_cl_canton_spks_eng_notwell, male_spks_maltese_spks_eng_notwell, male_spks_croatian_spks_eng_notwell, male_spks_german_eng_profic_notstated, male_spks_indo_aryan_lang_bengali_all_eng_profic, male_spks_indo_aryan_lang_punjabi_eng_profic_notstated, male_spks_italian_spks_eng_well, male_spks_cl_tot_eng_profic_notstated, male_spks_cl_mandarin_tot, male_spks_indo_aryan_lang_urdu_spks_eng_well, male_spks_afrikaans_spks_eng_well, male_spks_cl_oth_tot, male_spks_cl_canton_eng_profic_notstated, male_spks_greek_spks_eng_well, male_spks_polish_all_eng_profic, male_spks_indo_aryan_lang_tot_tot, male_spks_se_asia_austronesia_lang_tagalog_tot, male_spks_croatian_spks_eng_well, male_spks_arabic_spks_eng_well
0,13,11,127,37,0,11,10,0,13,0,0,0,4,13,0,3,11,8,11,0,0,5,0,125,17,49,6,60,18,48,0,11,36,0,0,17,8,9,18,51,0,11,0,15,4,37,18,5,8,3,0,70,139,7,11,0,0,28,0,6,165,7,74,15,10,3,0,48,0,0,15,0,113,36,79,19,0,0,3,4,49,3,8,0,0,0,70,42,4,0,3,0,13,0,11,78,10,20,3,0,153,0,5,36,0,0,"213041356",4,0,19,0,4,0,46,119,0,8,10,0,"Melton",0,79,64,10,7,18,0,7043,18,37,10,62,27,60,0,32,0,168,0,42,34,0,64,0,3,8,5,0,5,0,69,0,37,19,3,10,0,60,35,139,37,55,41
0,29,17,505,43,0,39,3,0,18,3,13,0,10,9,0,0,17,19,63,0,0,37,0,107,21,56,34,44,15,230,0,6,85,0,0,10,19,19,94,86,0,39,0,60,19,45,15,9,0,0,0,73,561,11,8,5,4,31,0,29,108,14,65,60,7,3,0,239,5,0,61,0,98,33,60,60,0,0,4,19,86,14,14,0,0,3,73,130,17,0,14,0,29,0,8,71,9,96,10,0,102,0,40,119,0,0,"213041357",3,5,67,0,3,0,198,103,0,3,10,0,"Melton South",0,62,53,9,11,16,3,8264,96,43,9,51,26,44,0,42,5,113,0,133,85,4,53,9,6,5,7,0,40,3,65,0,45,53,14,7,0,44,33,579,85,35,75
4,13,6,281,35,0,38,14,0,11,3,0,0,9,9,0,0,6,20,20,0,0,26,0,82,16,37,5,20,15,98,0,9,51,5,0,11,20,9,22,91,0,36,0,50,3,31,15,13,0,3,0,56,302,13,0,0,0,26,4,29,122,10,75,50,7,0,0,98,6,0,44,0,71,12,39,22,0,0,0,3,94,8,20,0,0,0,54,70,6,0,8,0,13,0,0,77,4,22,4,0,109,0,27,70,0,0,"213041358",0,3,22,0,0,4,93,79,0,3,7,0,"Melton West",0,39,49,4,0,15,0,6341,22,35,4,31,14,20,0,30,6,122,0,70,52,0,48,9,4,9,7,0,27,0,76,0,35,22,8,7,0,42,12,302,52,15,86
0,0,0,21,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,7,0,13,0,0,0,0,0,0,0,0,0,8,0,3,0,9,0,5,0,3,0,0,0,5,30,3,0,0,0,0,0,3,77,3,16,9,0,3,0,13,0,0,3,0,0,3,0,4,0,3,0,0,8,0,0,0,0,0,5,5,0,0,0,0,0,0,0,15,0,0,0,0,77,0,0,5,0,0,"213041359",0,0,4,0,0,0,7,0,0,0,0,0,"Rockbank - Mount Cottrell",0,0,15,0,0,0,0,622,0,3,0,0,4,7,0,7,0,82,0,5,0,0,15,0,0,0,0,0,0,0,16,0,5,4,0,0,0,16,3,30,0,3,8
0,75,38,782,54,0,146,4,0,58,3,7,0,34,4,0,4,38,17,44,0,3,91,0,34,82,190,13,25,15,224,0,13,120,3,0,67,15,32,62,224,0,146,0,58,13,182,15,29,8,0,0,274,828,28,31,0,7,118,0,139,58,31,144,58,16,0,0,234,4,0,54,3,33,40,46,132,0,0,23,13,220,5,17,0,0,4,273,168,9,0,5,0,71,0,31,147,6,63,7,0,61,3,93,159,0,3,"213051362",16,4,132,0,8,0,218,34,0,9,37,0,"Hoppers Crossing - South",0,46,75,6,8,15,0,5750,62,54,6,39,30,24,0,48,4,58,0,168,124,6,75,14,17,0,0,0,93,7,129,4,186,121,5,16,0,66,40,829,130,22,189
0,117,6,612,232,0,43,3,0,99,0,8,0,33,12,3,0,6,15,39,0,0,30,0,40,76,234,20,100,8,178,0,52,261,0,0,48,15,16,188,232,0,43,0,92,29,141,8,40,3,3,0,315,650,38,23,3,3,87,0,34,191,38,150,93,56,3,0,177,20,0,80,0,36,67,108,117,0,10,12,29,230,12,15,0,0,0,310,190,24,0,12,0,117,0,23,155,12,189,18,0,186,7,30,192,0,0,"213041463",6,20,118,3,9,0,157,36,0,6,6,0,"Caroline Springs",0,108,148,12,0,8,0,5120,187,235,12,100,58,101,0,214,20,198,0,190,263,7,148,4,18,3,9,0,30,0,142,0,138,110,12,60,0,141,67,654,264,91,194
0,230,51,1012,111,0,143,5,0,176,3,15,0,18,10,3,3,51,26,35,0,5,59,0,42,294,743,10,56,30,168,0,30,130,0,5,234,26,40,63,202,0,142,7,75,79,769,30,177,3,0,0,1043,1046,192,40,0,21,538,0,137,57,188,88,73,35,0,0,167,22,0,68,3,39,32,87,120,3,3,32,79,200,39,19,0,0,0,1035,491,61,5,40,0,230,0,40,94,26,63,4,0,51,7,62,470,0,0,"213051465",3,22,121,5,0,0,160,40,0,8,52,0,"Point Cook - North",0,87,129,24,18,30,15,6236,64,112,26,74,32,50,0,107,22,57,0,487,135,6,132,3,54,3,9,0,61,0,85,7,777,112,42,35,0,120,32,1055,135,41,185
0,40,3,322,102,0,22,0,0,26,0,3,0,7,3,0,0,3,6,21,0,0,3,0,17,38,98,9,25,3,125,0,34,92,3,0,15,6,14,51,89,0,22,0,37,7,52,3,13,5,0,0,143,344,13,9,0,0,41,0,22,58,13,42,33,42,0,0,125,0,0,32,0,16,13,29,74,0,3,9,7,89,3,6,0,0,0,142,83,7,0,3,0,43,0,9,42,0,51,6,0,50,11,3,80,0,0,"213041462",3,0,74,0,0,0,112,17,0,0,3,0,"Burnside Heights",0,28,31,0,0,3,0,1148,51,102,0,23,13,25,0,94,0,58,0,87,95,7,31,0,14,6,3,0,3,0,44,0,52,70,3,42,0,28,13,344,95,22,77
0,117,35,401,43,0,35,0,0,89,4,5,0,0,4,0,0,35,33,23,0,0,33,0,30,191,462,3,25,12,111,0,22,34,0,0,153,33,15,28,69,0,32,4,28,59,496,12,40,3,0,0,663,427,43,18,0,12,343,0,28,25,43,77,28,38,0,0,113,11,0,24,0,26,21,26,56,0,0,20,59,71,52,33,0,0,3,655,166,48,3,52,0,117,0,18,77,3,28,4,0,25,13,41,162,0,0,"213051464",3,6,56,0,0,0,104,25,0,6,28,0,"Point Cook - East",0,26,49,3,3,10,6,3502,28,41,3,22,17,25,0,41,11,25,0,166,34,6,49,4,26,0,0,0,41,3,72,4,506,53,52,38,0,51,21,425,34,25,71
0,55,16,629,84,0,97,4,3,33,0,6,0,35,7,0,3,16,14,42,0,0,55,0,47,56,131,23,46,20,199,0,16,95,5,0,38,14,8,78,310,0,96,0,56,12,122,20,32,8,3,0,191,674,32,15,0,0,85,0,97,150,32,198,56,17,0,3,203,7,0,57,3,43,33,45,110,0,3,13,12,306,0,16,0,0,4,189,147,7,0,0,0,51,0,15,204,8,74,15,0,139,3,66,139,0,0,"213051361",21,6,112,0,3,0,180,42,0,6,9,0,"Hoppers Crossing - North",0,47,116,8,9,20,4,5999,73,84,8,33,23,49,0,68,7,151,0,144,96,10,119,4,16,3,4,0,67,0,174,3,121,104,0,17,0,106,33,682,97,47,270
