tot_spks_eng_only_2015, tot_spks_eng_only_2016, tot_spks_eng_only_2006_10, tot_tot_2013, tot_tot_2014, tot_tot_2015, _85_yrs_ov_multilingual_spks_eng_notwell_arrival_notstated, tot_tot_2016, tot_tot_2011, tot_tot_2012, tot_multilingual_eng_profic_notstated_tot, tot_multilingual_eng_profic_notstated_2000_05, _85_yrs_ov_tot_2000_05, tot_multilingual_eng_profic_notstated_2006_10, _85_yrs_ov_multilingual_spks_eng_well_2006_10, tot_multilingual_spks_eng_notwell_2000_05, _85_yrs_ov_multilingual_spks_eng_well_bef_2000, tot_multilingual_spks_eng_notwell_2011, tot_multilingual_tot_2011, tot_multilingual_tot_2012, tot_multilingual_tot_2013, _85_yrs_ov_multilingual_spks_eng_well_2011, tot_multilingual_tot_2014, _85_yrs_ov_multilingual_spks_eng_well_2012, _85_yrs_ov_multilingual_spks_eng_well_2013, _85_yrs_ov_multilingual_spks_eng_well_2014, _85_yrs_ov_multilingual_spks_eng_well_2015, _85_yrs_ov_multilingual_spks_eng_well_2016, tot_lang_and_eng_profic_notstated_2006_10, _85_yrs_ov_multilingual_tot_bef_2000, tot_multilingual_tot_tot, _75_84_yrs_lang_and_eng_profic_notstated_arrival_notstated, tot_multilingual_tot_2016, tot_multilingual_tot_2015, tot_spks_eng_only_2014, tot_multilingual_spks_eng_notwell_2014, tot_lang_and_eng_profic_notstated_tot, tot_spks_eng_only_2013, tot_multilingual_spks_eng_notwell_2015, tot_spks_eng_only_2012, tot_multilingual_spks_eng_notwell_2012, tot_spks_eng_only_2011, tot_multilingual_spks_eng_notwell_2013, _75_84_yrs_lang_and_eng_profic_notstated_tot, tot_lang_and_eng_profic_notstated_2000_05, tot_multilingual_spks_eng_notwell_2016, tot_tot_2006_10, _85_yrs_ov_multilingual_spks_eng_notwell_tot, _85_yrs_ov_spks_eng_only_2006_10, tot_multilingual_eng_profic_notstated_2011, tot_multilingual_eng_profic_notstated_2012, tot_multilingual_eng_profic_notstated_2013, tot_multilingual_eng_profic_notstated_2014, _85_yrs_ov_lang_and_eng_profic_notstated_arrival_notstated, _85_yrs_ov_spks_eng_only_bef_2000, tot_multilingual_eng_profic_notstated_2015, tot_multilingual_spks_eng_notwell_bef_2000, tot_multilingual_eng_profic_notstated_2016, _75_84_yrs_tot_bef_2000, tot_tot_bef_2000, tot_multilingual_tot_2006_10, tot_multilingual_spks_eng_notwell_2006_10, tot_multilingual_eng_profic_notstated_bef_2000, _75_84_yrs_tot_2000_05, _85_yrs_ov_multilingual_eng_profic_notstated_2000_05, tot_spks_eng_only_2000_05, tot_tot_arrival_notstated, tot_spks_eng_only_bef_2000, _85_yrs_ov_lang_and_eng_profic_notstated_2000_05, tot_multilingual_spks_eng_well_tot, tot_tot_2000_05, tot_spks_eng_only_arrival_notstated, _85_yrs_ov_tot_tot, _85_yrs_ov_multilingual_spks_eng_well_arrival_notstated, tot_multilingual_eng_profic_notstated_arrival_notstated, tot_multilingual_spks_eng_well_2000_05, _85_yrs_ov_spks_eng_only_tot, tot_multilingual_spks_eng_notwell_arrival_notstated, _75_84_yrs_tot_2014, _85_yrs_ov_lang_and_eng_profic_notstated_2013, _85_yrs_ov_multilingual_spks_eng_notwell_2000_05, _75_84_yrs_tot_2013, _85_yrs_ov_lang_and_eng_profic_notstated_2012, _75_84_yrs_tot_2016, _85_yrs_ov_lang_and_eng_profic_notstated_2011, tot_lang_and_eng_profic_notstated_2016, _75_84_yrs_tot_2015, _85_yrs_ov_multilingual_tot_2000_05, tot_lang_and_eng_profic_notstated_bef_2000, tot_lang_and_eng_profic_notstated_2015, tot_lang_and_eng_profic_notstated_2014, _85_yrs_ov_lang_and_eng_profic_notstated_2016, tot_lang_and_eng_profic_notstated_2013, _75_84_yrs_tot_2012, _85_yrs_ov_lang_and_eng_profic_notstated_2015, tot_lang_and_eng_profic_notstated_2012, _75_84_yrs_tot_2011, _85_yrs_ov_lang_and_eng_profic_notstated_2014, _85_yrs_ov_multilingual_tot_tot, tot_lang_and_eng_profic_notstated_2011, _75_84_yrs_tot_arrival_notstated, _85_yrs_ov_multilingual_spks_eng_notwell_bef_2000, _85_yrs_ov_tot_bef_2000, _85_yrs_ov_multilingual_tot_arrival_notstated, _85_yrs_ov_spks_eng_only_2012, _85_yrs_ov_spks_eng_only_2011, _85_yrs_ov_lang_and_eng_profic_notstated_2006_10, tot_lang_and_eng_profic_notstated_arrival_notstated, _85_yrs_ov_spks_eng_only_2000_05, _85_yrs_ov_spks_eng_only_2014, _85_yrs_ov_multilingual_spks_eng_notwell_2006_10, _85_yrs_ov_spks_eng_only_2013, _85_yrs_ov_spks_eng_only_2016, _85_yrs_ov_spks_eng_only_2015, _85_yrs_ov_tot_2006_10, _85_yrs_ov_multilingual_eng_profic_notstated_tot, tot_multilingual_tot_2000_05, _85_yrs_ov_multilingual_eng_profic_notstated_bef_2000, tot_multilingual_tot_arrival_notstated, _85_yrs_ov_multilingual_eng_profic_notstated_2013, tot_tot_tot, _85_yrs_ov_multilingual_eng_profic_notstated_2014, _85_yrs_ov_tot_arrival_notstated, _85_yrs_ov_multilingual_eng_profic_notstated_2011, _85_yrs_ov_multilingual_eng_profic_notstated_2012, tot_spks_eng_only_tot, sa4_name16, _85_yrs_ov_multilingual_spks_eng_notwell_2014, _85_yrs_ov_spks_eng_only_arrival_notstated, _85_yrs_ov_multilingual_spks_eng_notwell_2015, _85_yrs_ov_multilingual_spks_eng_notwell_2016, _85_yrs_ov_multilingual_spks_eng_notwell_2011, tot_multilingual_spks_eng_well_2015, _85_yrs_ov_multilingual_spks_eng_notwell_2012, _85_yrs_ov_multilingual_eng_profic_notstated_2015, _85_yrs_ov_lang_and_eng_profic_notstated_tot, tot_multilingual_spks_eng_well_2016, _85_yrs_ov_multilingual_spks_eng_notwell_2013, _85_yrs_ov_multilingual_eng_profic_notstated_2016, tot_multilingual_spks_eng_well_arrival_notstated, _85_yrs_ov_multilingual_eng_profic_notstated_2006_10, _85_yrs_ov_multilingual_eng_profic_notstated_arrival_notstated, tot_multilingual_spks_eng_notwell_tot, _75_84_yrs_tot_tot, _85_yrs_ov_multilingual_spks_eng_well_2000_05, tot_multilingual_spks_eng_well_2006_10, tot_multilingual_tot_bef_2000, _75_84_yrs_lang_and_eng_profic_notstated_2015, _75_84_yrs_lang_and_eng_profic_notstated_2014, _85_yrs_ov_lang_and_eng_profic_notstated_bef_2000, _75_84_yrs_lang_and_eng_profic_notstated_2016, tot_multilingual_spks_eng_well_2012, _85_yrs_ov_multilingual_tot_2013, tot_multilingual_spks_eng_well_2011, sa4_code16, _85_yrs_ov_multilingual_tot_2014, tot_multilingual_spks_eng_well_2014, _85_yrs_ov_multilingual_tot_2006_10, _85_yrs_ov_multilingual_tot_2015, _85_yrs_ov_tot_2015, tot_multilingual_spks_eng_well_2013, _85_yrs_ov_multilingual_tot_2016, _85_yrs_ov_tot_2016, tot_multilingual_spks_eng_well_bef_2000, _85_yrs_ov_multilingual_tot_2011, _85_yrs_ov_multilingual_tot_2012, _75_84_yrs_tot_2006_10, _85_yrs_ov_multilingual_spks_eng_well_tot, _85_yrs_ov_tot_2013, _85_yrs_ov_tot_2014, _85_yrs_ov_tot_2011, _85_yrs_ov_tot_2012
189,80,1056,510,603,594,13,336,515,516,117,9,3,11,0,60,186,28,298,291,318,0,430,0,0,0,0,0,4,269,9130,9,252,404,167,63,292,191,76,220,19,215,29,24,3,80,2643,93,5,3,4,0,3,15,589,9,484,5,2800,18633,1588,106,49,20,0,1007,1284,14130,0,7976,1762,716,1003,17,18,691,668,90,0,0,0,3,0,3,0,3,0,0,52,0,3,0,0,0,0,0,3,0,311,0,126,78,866,40,0,0,0,232,0,0,4,0,0,0,8,12,752,5,335,0,27399,0,119,0,0,17975,"Capital Region",0,65,0,0,0,323,0,0,21,170,0,0,223,0,4,1036,2979,0,1469,4450,0,0,6,0,271,0,272,"101",0,360,3,0,0,287,0,0,3915,0,0,27,204,0,0,0,0
312,168,2720,852,787,713,11,415,948,972,114,4,41,16,0,150,306,45,468,491,472,0,436,0,0,0,0,0,10,384,13802,26,250,398,347,89,206,379,91,482,61,479,60,50,0,98,5064,100,15,3,0,0,5,38,1332,7,681,0,4760,32067,2332,254,68,144,0,2942,1724,25078,0,12037,4511,1145,1973,23,13,1414,1479,116,8,0,9,12,0,3,0,0,11,11,63,0,5,0,0,7,0,0,12,0,436,3,232,77,1729,35,3,0,0,122,27,4,0,0,0,0,12,7,1576,0,455,0,48054,0,171,0,0,34052,"Central Coast",0,99,0,0,0,300,4,0,50,155,0,0,335,0,3,1650,5254,3,2064,6927,0,0,10,0,432,3,422,"102",0,343,3,0,3,408,0,0,6174,0,4,65,336,3,4,0,5
90,67,686,384,357,333,6,213,366,577,63,3,8,12,0,57,94,24,245,379,216,0,250,0,0,0,0,0,3,113,5170,0,143,243,107,50,384,164,54,191,27,119,23,10,0,45,1791,27,3,0,3,7,3,8,335,0,181,4,1361,9374,1107,100,23,16,0,646,947,7513,0,4492,1197,405,519,15,9,491,371,55,0,0,0,0,0,0,0,0,0,0,34,3,0,0,0,4,0,0,0,0,135,0,75,16,453,22,0,0,0,343,8,0,0,0,0,0,7,7,547,3,206,0,15540,0,53,0,0,9983,"Central West",0,29,0,0,0,189,0,0,12,94,0,0,135,0,3,623,1483,0,994,1834,0,0,3,0,352,0,220,"103",0,195,0,0,0,189,0,0,1625,0,0,19,108,0,0,0,0
137,56,722,437,448,459,4,286,321,444,67,12,9,13,0,43,77,28,151,281,307,0,353,0,0,0,0,0,0,99,4935,9,230,328,97,99,101,128,133,166,59,172,90,10,3,112,1754,20,3,0,3,0,0,11,409,4,136,8,1386,9525,1031,134,31,33,0,684,668,7881,0,3959,1117,386,583,8,4,375,449,72,3,0,0,0,0,3,0,0,3,0,34,0,0,0,0,0,0,0,3,0,109,0,65,19,520,13,0,0,0,58,6,0,0,0,0,0,3,3,428,0,222,0,15466,0,56,0,0,10427,"Coffs Harbour - Grafton",0,36,0,0,0,185,0,0,25,116,0,0,146,0,0,910,1509,0,884,1614,0,0,13,0,217,0,121,"104",0,255,0,0,0,208,0,0,1446,0,0,9,82,0,0,0,0
48,24,286,261,223,235,0,155,235,284,23,3,0,5,0,11,32,3,154,211,200,0,161,0,0,0,0,0,3,42,3018,0,130,188,59,20,148,58,42,80,16,78,17,8,0,31,1180,13,0,0,3,0,0,0,104,0,80,0,467,3335,895,28,6,5,0,234,411,2601,0,2706,473,161,159,6,4,228,112,29,0,0,0,0,0,0,0,0,3,0,8,0,0,0,3,0,0,0,0,0,47,0,22,14,147,9,0,0,0,132,0,0,0,0,0,0,0,3,242,3,119,0,6794,0,14,0,0,3636,"Far West and Orana",0,5,0,0,0,145,0,0,0,97,0,0,82,0,0,285,505,0,856,725,0,0,0,0,190,0,150,"105",0,139,0,0,0,179,0,0,638,0,0,3,33,0,0,0,0
161,89,1437,504,448,412,8,203,584,535,60,6,9,7,0,44,100,19,229,287,255,0,247,0,0,0,0,0,4,133,5790,17,112,253,197,47,288,250,53,246,20,358,30,31,3,41,2779,39,3,0,3,0,0,11,433,7,188,0,1785,13745,1336,94,32,28,0,1204,1037,11437,0,5129,1787,573,643,10,4,526,483,51,9,0,0,6,0,4,0,0,5,0,23,0,0,0,0,3,0,0,0,0,143,0,97,33,570,12,0,0,0,258,9,0,0,0,0,0,0,3,582,3,208,0,22041,0,54,0,0,15964,"Hunter Valley exc Newcastle",0,31,0,0,0,190,0,0,17,76,0,0,151,0,0,599,1961,0,1234,2285,0,0,4,0,263,0,208,"106",0,199,0,0,0,222,0,0,2062,0,0,28,107,0,0,0,0
311,178,1766,1609,1916,1844,89,1305,974,1303,315,12,19,16,0,273,680,87,594,915,1222,0,1572,0,0,3,0,0,11,1214,29141,23,1127,1529,345,357,170,386,340,392,135,373,225,46,3,346,4605,619,4,4,5,3,3,15,1042,3,3492,3,6429,38761,2833,321,160,36,0,1689,2346,22507,0,22818,3613,1014,2636,65,107,1639,1178,421,7,0,12,15,0,3,0,0,0,10,84,0,0,0,0,13,0,0,3,0,1436,0,346,517,2272,197,0,0,0,78,6,0,0,0,0,0,4,60,1921,14,1259,0,58274,0,327,0,0,28957,"Illawarra",0,115,0,0,0,1184,0,0,26,775,3,0,734,0,45,6011,6889,0,2493,16174,0,0,13,0,773,5,506,"107",3,1207,0,0,0,995,0,0,12520,0,0,41,756,3,3,0,0
115,57,797,307,268,259,3,148,290,326,61,3,11,3,0,31,116,14,147,166,157,0,146,0,0,0,0,0,3,136,4018,13,88,145,119,16,162,149,33,159,13,142,19,34,3,20,1467,18,5,0,0,3,3,21,748,0,113,3,2752,15131,666,50,30,47,0,943,985,13158,0,3601,1364,710,1060,22,7,378,862,37,0,0,4,0,0,0,0,0,4,3,57,0,0,0,0,7,0,0,8,0,164,0,116,10,887,26,0,0,0,97,9,0,0,0,0,0,8,3,422,3,175,0,20535,0,152,0,0,16357,"Mid North Coast",0,96,0,0,0,110,0,0,29,61,0,0,128,0,0,350,2961,0,612,1916,0,0,10,0,153,0,130,"108",0,120,0,0,0,137,0,0,1770,0,0,35,140,0,0,0,0
79,58,411,275,328,319,7,181,344,382,37,0,3,7,0,15,74,59,242,274,201,0,253,0,0,0,0,0,0,94,3814,3,121,239,70,80,38,73,80,111,46,100,53,13,0,36,1401,28,0,0,0,0,0,0,193,0,119,0,908,5497,988,117,18,14,0,414,414,4372,0,3133,674,263,357,11,3,244,236,33,0,0,0,4,0,0,0,0,0,0,26,0,0,0,3,4,0,0,4,0,114,0,51,21,293,14,0,0,0,6,3,0,3,0,0,0,5,0,258,0,140,0,9808,0,52,0,0,5956,"Murray",0,40,0,0,0,159,0,0,5,86,0,0,97,0,0,643,995,0,858,1099,0,0,3,0,228,0,181,"109",0,175,3,0,0,143,0,0,963,0,0,11,82,0,0,0,0
117,52,588,502,565,796,0,415,365,495,57,4,5,15,0,29,37,21,219,336,375,0,470,0,0,0,0,0,0,49,5251,3,358,685,96,70,66,130,177,156,36,155,26,7,0,115,1655,16,0,0,5,0,6,0,208,3,83,4,825,6257,1069,80,12,5,0,571,686,5215,0,4411,982,347,287,0,9,381,229,133,0,0,0,0,0,3,0,3,0,0,18,0,0,0,0,0,0,0,0,0,56,0,54,11,252,3,0,0,0,48,7,0,3,0,0,0,4,0,413,0,297,0,12739,0,24,0,0,7418,"New England and North West",0,20,0,0,0,499,0,0,0,240,0,0,157,0,0,779,904,0,972,1030,0,0,0,0,295,0,192,"110",0,395,3,0,0,339,0,0,936,0,0,6,43,0,0,0,0
403,232,2094,1267,1496,1587,28,1077,1100,1419,126,19,16,16,0,137,356,58,621,875,910,0,1124,0,0,0,0,0,3,517,17555,76,842,1184,369,235,357,355,262,547,98,479,141,103,4,271,4940,194,4,5,6,3,4,113,773,8,997,4,3363,23654,2845,227,43,35,0,1917,1823,16781,0,14770,3571,852,1634,36,25,1493,896,240,7,0,6,3,0,3,0,0,6,8,78,0,4,0,0,4,0,0,8,0,598,0,241,159,1322,70,0,0,0,263,10,0,0,0,0,0,11,10,1653,3,711,0,41933,0,285,0,0,24019,"Newcastle and Lake Macquarie",0,107,0,0,0,915,0,0,142,566,0,0,444,0,3,2666,3699,4,2604,6792,0,0,35,0,779,0,562,"111",0,885,0,0,3,761,0,0,5750,0,0,29,392,0,0,0,0
234,145,1821,603,529,527,7,325,621,616,89,8,28,8,3,51,145,15,262,270,315,0,283,0,0,0,0,0,3,202,6707,10,181,291,250,27,142,283,55,346,14,355,32,39,0,56,3045,62,4,4,3,6,0,17,916,4,186,0,2826,19392,1221,67,41,93,0,1950,1362,16566,0,6070,2768,993,1348,26,17,755,1066,49,4,0,3,5,0,3,0,0,3,7,68,4,0,0,0,0,0,0,9,0,244,0,162,51,1129,33,0,3,0,62,25,3,0,3,0,0,7,12,814,6,305,0,29781,0,162,0,0,22937,"Richmond - Tweed",0,114,0,0,0,235,0,0,35,120,0,0,244,0,4,545,3148,3,1143,2757,0,0,13,0,256,0,245,"112",0,252,3,0,0,277,0,0,2530,0,0,37,174,3,3,3,3
131,52,592,754,689,761,24,390,502,795,77,15,0,13,0,107,145,54,359,665,631,0,575,0,0,0,0,0,0,255,8606,4,335,631,110,142,188,124,191,132,114,143,130,6,0,155,2325,129,0,0,3,0,3,3,201,3,464,0,1016,6532,1723,191,20,19,0,571,999,4208,0,6734,1407,297,539,20,9,718,235,241,0,0,0,3,0,4,0,0,0,0,8,0,0,0,0,3,0,0,3,0,301,3,72,103,458,44,0,0,0,176,0,0,0,0,0,0,5,3,835,3,523,0,15146,0,76,0,0,6355,"Riverina",0,30,0,0,0,437,0,0,3,181,0,0,274,0,0,1791,1124,0,1515,2312,0,0,0,0,546,0,301,"113",0,436,5,0,0,502,0,0,1830,0,0,8,171,0,0,0,0
93,43,736,222,305,299,13,202,247,252,38,0,5,4,0,26,123,20,94,131,141,0,192,0,0,0,0,0,0,160,4769,5,156,205,112,31,208,87,64,120,22,152,17,18,0,75,1397,52,6,0,0,0,0,0,626,0,252,0,2791,15322,659,49,23,38,0,812,959,12631,0,4135,1159,594,922,18,7,313,721,50,0,0,0,0,0,3,0,0,0,0,49,0,0,0,0,0,0,0,5,0,200,0,101,37,788,30,3,0,0,154,7,0,0,0,0,0,4,0,343,0,204,0,20364,0,110,0,0,15387,"Southern Highlands and Shoalhaven",0,79,3,0,0,140,0,0,3,84,0,0,149,0,0,600,2968,0,614,2644,0,0,3,0,104,0,74,"114",0,161,0,3,3,120,0,0,2370,0,0,24,148,0,0,0,3
477,297,2736,1599,1735,1649,29,1057,1651,1779,241,37,45,25,8,691,345,228,1154,1221,1113,0,1262,3,0,0,3,0,4,600,46596,36,763,1175,474,313,180,485,338,556,264,499,245,43,4,240,9889,326,3,3,0,0,3,73,500,5,2456,4,3157,40707,7148,961,125,174,0,3051,1779,16980,0,40228,11105,626,1383,31,23,7325,570,402,14,0,17,18,0,10,0,0,15,33,34,0,0,0,4,22,0,0,33,0,738,0,161,249,1114,59,0,0,0,127,16,0,8,3,0,3,27,12,8050,3,1021,0,72960,0,171,0,0,26176,"Sydney - Baulkham Hills and Hawkesbury",4,37,3,0,0,823,3,0,79,519,0,0,602,0,3,6135,3749,17,6162,23693,0,0,8,0,953,3,921,"115",4,942,17,3,7,870,0,0,21110,5,6,139,406,6,4,5,5
523,332,3360,4305,4201,3926,61,2602,3739,4247,881,142,41,150,15,1406,653,420,3169,3593,3658,0,3652,0,3,0,0,0,28,1278,107235,13,2262,3396,541,606,515,641,663,649,563,565,587,30,8,627,25878,727,3,25,25,30,34,22,422,35,5590,22,4484,62851,22495,1852,375,267,0,3786,3867,18665,0,93290,22162,966,1972,39,50,16818,477,752,26,0,25,27,0,25,0,5,13,32,74,10,6,0,6,32,0,4,20,0,1468,8,198,607,1701,102,0,0,0,369,4,0,24,3,0,0,41,26,18361,23,2533,0,137773,0,164,0,0,30021,"Sydney - Blacktown",0,40,4,3,0,2701,5,0,23,1615,4,0,1727,0,3,13067,5297,14,20493,44112,0,0,5,0,3011,5,2726,"116",3,3012,37,4,4,3035,3,3,38144,0,9,206,718,4,3,0,5
2808,1859,5994,8073,10600,13628,127,9128,5193,6661,558,59,31,59,5,964,391,375,3396,4620,5985,0,8133,0,0,3,0,0,16,1156,93832,13,7250,10808,2458,1447,222,2085,2031,2037,634,1791,929,18,10,1549,19352,922,3,13,21,23,34,8,291,51,6872,41,4672,47728,13336,1362,189,129,0,4950,6392,20635,0,75317,13416,1493,1786,87,69,7435,335,1799,3,0,25,6,0,4,0,21,12,29,41,6,9,0,5,18,0,0,21,0,1438,10,278,758,1458,230,0,0,0,105,0,3,9,0,0,0,12,24,8459,6,4796,0,140171,0,264,0,0,46119,"Sydney - City and Inner South",0,27,0,0,0,8730,0,0,11,5662,3,0,2924,0,14,17963,5239,5,11916,27049,0,0,5,0,3963,3,3011,"117",5,6655,14,0,3,5033,0,0,19991,4,0,85,490,4,3,4,3
2159,1234,6940,5018,5870,7368,36,5120,3658,4266,270,14,58,21,6,343,981,102,1615,2200,2887,0,3793,3,0,0,0,0,6,1468,52571,26,3876,5207,2072,374,554,2136,668,2060,151,2040,239,34,8,639,13230,532,16,4,7,11,14,10,1031,18,2771,15,5111,44232,6276,422,137,181,0,5957,3746,24009,0,46061,10460,1235,2755,44,24,4135,1152,529,9,0,13,21,0,5,0,7,8,16,55,3,3,0,0,15,0,4,20,0,1584,0,181,473,2504,84,6,0,0,459,37,0,7,4,0,0,27,11,4499,11,2055,0,102966,0,148,0,0,49840,"Sydney - Eastern Suburbs",0,50,0,0,0,4518,0,0,22,3222,0,0,1498,0,0,6240,5663,9,5839,20171,0,0,9,0,2037,0,1510,"118",0,3405,9,0,0,2642,0,0,17261,0,0,100,1039,4,0,0,4
725,487,3323,9877,10520,10731,365,6819,6446,7715,1473,139,112,169,13,5010,1610,1318,5706,7017,9091,0,9788,0,0,0,0,0,31,4107,222118,21,6314,9990,723,2304,386,780,2664,690,1739,734,2379,37,23,1964,36788,2980,0,37,37,62,51,11,888,53,29820,47,14638,130440,33441,6275,705,508,0,3535,9063,22555,0,164082,28956,1285,5892,164,174,20250,1020,3079,49,0,88,59,0,32,0,20,56,99,92,17,11,0,5,54,0,11,46,0,4861,9,818,2451,5005,561,0,0,0,178,12,0,57,0,0,0,71,70,25402,40,7591,0,257357,0,681,0,0,34846,"Sydney - Inner South West",7,116,3,0,4,7271,9,0,21,4302,3,0,4338,0,24,56555,16638,12,26998,107791,0,0,7,0,5236,3,4342,"119",9,7430,62,4,4,6650,0,0,77270,4,11,382,1809,3,9,4,11
860,508,3701,5780,6512,6926,144,4166,3860,4803,582,49,49,82,4,1529,1049,516,2958,3925,4900,0,5668,0,3,0,0,3,5,2548,93436,10,3650,6061,844,1149,177,880,1372,876,717,902,908,12,8,922,18615,1691,11,10,29,23,35,18,438,36,9284,26,7212,57010,14913,2086,242,168,0,3517,4363,18574,0,72969,13183,946,3413,86,40,8080,532,1406,17,0,32,15,0,18,0,4,23,41,44,0,3,0,4,29,0,3,23,0,2858,4,346,1482,2987,234,3,0,0,102,8,0,23,0,0,0,40,16,9658,16,3321,0,125222,0,318,0,0,31610,"Sydney - Inner West",0,70,0,3,0,4653,0,0,23,2704,0,0,1868,0,3,19884,7993,6,12743,38397,0,0,7,0,3179,4,2424,"120",0,4482,28,3,3,3969,3,4,28870,0,0,133,1150,7,3,4,3
1823,1044,8205,6054,6426,7261,48,4318,5289,5680,452,40,89,84,8,1349,796,487,3389,3909,4311,0,4701,0,0,0,3,0,10,1262,92254,7,3269,5434,1723,936,160,1737,1315,1764,615,1896,770,22,6,940,24528,562,24,21,19,5,27,21,1436,21,4626,15,6730,72765,16315,1928,189,292,0,8472,4322,37559,0,77740,21588,1585,3158,62,32,11715,1659,1108,39,0,34,29,0,18,0,6,37,44,59,8,3,0,3,31,0,0,46,0,1471,3,231,444,2714,114,3,4,0,58,44,0,16,0,3,0,54,18,13113,19,2674,0,158225,0,266,0,0,65813,"Sydney - North Sydney and Hornsby",3,137,3,0,0,4097,4,0,31,2312,3,0,1533,0,3,14068,7681,16,14309,35154,0,0,18,0,3274,3,2884,"121",3,3738,24,10,10,3535,0,3,30332,3,3,223,887,6,5,12,9
1013,537,6239,2468,2630,2470,20,1439,2245,2316,192,27,39,23,5,244,398,59,875,986,1174,0,1447,0,0,0,4,0,10,599,27851,33,905,1460,1182,197,274,1290,224,1332,80,1376,111,50,6,239,10913,231,7,6,3,10,11,110,962,4,1429,5,3906,36635,4668,335,101,130,0,6276,2108,24600,0,24548,9841,1113,1925,49,17,3293,1105,207,6,0,10,15,0,4,0,0,23,12,52,3,4,0,3,9,0,0,5,0,696,4,186,193,1576,69,5,3,0,199,23,3,4,3,0,4,19,9,3564,9,801,0,73076,0,268,0,0,44944,"Sydney - Northern Beaches",0,93,0,0,0,1232,0,0,118,661,0,0,578,0,0,3113,4356,5,4319,11981,0,0,13,0,901,0,810,"122",0,1242,7,5,11,1056,0,0,10451,0,0,73,456,8,3,3,5
280,142,1543,1597,1372,1368,13,834,1531,1476,367,45,14,49,4,477,200,149,1193,1143,1220,0,1098,0,0,0,0,0,8,374,40297,8,685,1083,274,174,157,373,196,336,137,336,199,24,13,160,8702,207,3,10,11,9,14,11,426,7,2542,4,2998,37711,7151,641,186,90,0,1917,1980,17879,0,34998,7853,888,972,27,29,5406,496,258,6,0,10,5,0,8,0,4,8,17,63,0,0,0,3,7,0,3,8,0,455,3,125,166,801,46,0,0,0,60,0,0,4,0,0,0,12,14,5931,9,1033,0,64423,0,122,0,0,23967,"Sydney - Outer South West",0,70,3,0,3,880,0,0,12,519,3,0,746,0,5,4937,3333,3,6466,19770,0,0,7,0,997,3,1032,"123",0,910,10,3,3,1014,0,0,17038,3,0,78,237,3,0,3,4
269,135,1812,1229,1159,1040,25,668,1113,1267,220,21,16,37,5,288,343,67,763,830,936,0,882,0,0,0,0,0,6,509,27595,18,524,773,275,151,438,296,149,440,91,349,122,33,7,129,6370,194,6,10,6,10,0,10,763,10,1449,3,4035,38670,4547,381,107,72,0,2299,2169,24608,0,24322,5791,963,1469,25,18,3179,877,235,5,0,0,7,0,7,0,0,8,9,52,0,0,0,0,12,0,0,7,0,582,0,186,161,1280,49,0,0,0,368,7,0,4,0,0,3,9,3,3493,3,837,0,59480,0,156,0,0,31448,"Sydney - Outer West and Blue Mountains",0,103,3,0,0,617,0,0,14,399,0,0,585,0,3,3049,4386,4,4132,14010,0,0,8,0,737,0,689,"124",0,729,11,3,3,806,0,0,12455,0,0,42,378,0,0,0,0
791,562,3156,11577,11005,11017,156,7248,7240,9526,1351,176,73,199,9,4942,867,1529,6580,8754,10785,0,10162,0,0,0,0,3,20,2082,194453,20,6665,10210,829,2166,1298,785,2454,766,2428,653,3046,31,19,1921,39869,1477,4,53,66,57,67,13,637,73,17869,50,7638,89736,36692,6592,489,443,0,3089,8274,17688,0,147599,29710,1136,3303,104,127,21480,773,2536,25,0,63,50,0,31,0,19,31,69,80,18,16,0,9,63,0,11,51,0,2516,9,478,1198,2718,278,0,0,0,1113,3,0,39,0,0,0,49,36,26600,16,6021,0,225200,0,420,0,0,29446,"Sydney - Parramatta",3,126,4,5,12,7686,0,0,17,4694,6,0,3358,0,23,45504,9168,11,29903,71973,0,0,4,0,6259,6,4998,"125",3,7923,47,3,3,7679,8,8,53611,14,0,359,995,3,3,15,0
422,298,1654,3356,4036,4442,98,2688,2629,3159,350,42,58,47,3,1178,447,415,2257,2770,2989,0,3664,0,0,0,3,0,6,907,64664,18,2375,4019,365,824,181,363,1006,385,524,367,585,29,9,699,12284,620,3,0,11,12,15,37,435,14,4402,11,3451,36254,10621,1644,154,192,0,1903,2730,10957,0,52150,10520,540,1746,70,38,7388,526,886,17,0,41,24,0,8,0,8,33,46,41,3,3,0,4,18,0,0,26,0,1162,3,203,452,1347,179,0,0,0,101,9,0,11,0,0,0,16,16,8612,3,2093,0,82098,0,299,0,0,17256,"Sydney - Ryde",4,78,0,0,3,2993,0,0,50,1669,0,0,1165,0,12,12164,4128,5,8933,25263,0,0,8,0,2245,3,1843,"126",5,2824,13,4,4,2383,0,0,20703,7,0,154,535,3,4,6,0
